UMAP1,UMAP2,GT,KMeans,DEC,scDCC
5.926977,-0.7057917,Beta,Alpha,Alpha,Alpha
-5.5753794,-0.15138452,Beta,Beta,Beta,Beta
6.2129197,-3.3655672,Alpha,Alpha,Alpha,Alpha
3.6388907,1.7157878,Delta,Delta,Beta,Delta
8.152315,-1.9949648,Alpha,Alpha,Alpha,Alpha
4.7068324,9.261017,Acinar,Acinar,Acinar,Acinar
-5.9954667,-0.39317918,Beta,Beta,Beta,Beta
3.5449293,8.782057,Acinar,Acinar,Acinar,Acinar
4.5538588,8.6032095,Acinar,Acinar,Acinar,Acinar
6.268248,-2.50761,Alpha,Alpha,Alpha,Alpha
-1.3379525,16.85991,Ductal,Ductal,Acinar,Ductal
8.37808,-2.0670257,Alpha,Alpha,Alpha,Alpha
8.564093,-1.9692638,Alpha,Alpha,Alpha,Alpha
17.516703,-5.147425,Beta,Beta,Beta,Beta
-0.07420141,18.82878,Ductal,Ductal,Ductal,Ductal
-1.5848701,18.121609,Ductal,Ductal,Ductal,Ductal
-0.5637535,18.333866,Ductal,Ductal,Ductal,Ductal
8.206153,-3.597668,Alpha,Alpha,Alpha,Alpha
8.262502,-1.7648365,Alpha,Alpha,Alpha,Alpha
14.776346,5.015334,Stellate,Beta,Stellate,Stellate
-5.952138,-0.53762656,Beta,Beta,Beta,Beta
6.17118,-2.8813648,Alpha,Alpha,Alpha,Alpha
4.9038405,8.662582,Acinar,Acinar,Acinar,Acinar
4.5725064,-1.0769466,Gamma,Delta,Alpha,Gamma
6.5220747,-4.9933467,Alpha,Alpha,Alpha,Alpha
7.95324,-1.9890276,Alpha,Alpha,Alpha,Alpha
0.02022009,18.742044,Ductal,Ductal,Ductal,Ductal
13.269454,-6.717357,Beta,Beta,Alpha,Beta
-0.3191201,17.786245,Ductal,Ductal,Ductal,Ductal
7.9272842,-3.0176165,Alpha,Alpha,Alpha,Alpha
4.7813673,8.353513,Acinar,Acinar,Acinar,Acinar
7.799309,-2.2531016,Alpha,Alpha,Alpha,Alpha
12.710429,5.8482103,Beta,Beta,Stellate,Beta
14.821487,5.6879907,Stellate,Beta,Stellate,Stellate
-5.5522075,1.7380066,Beta,Beta,Beta,Beta
4.4071007,8.687285,Acinar,Acinar,Acinar,Acinar
8.080982,-3.634497,Alpha,Alpha,Alpha,Alpha
6.5777187,-2.0871146,Alpha,Alpha,Alpha,Alpha
8.578974,-1.7649796,Alpha,Alpha,Alpha,Alpha
0.0025737712,18.37677,Ductal,Ductal,Ductal,Ductal
3.376772,8.96858,Acinar,Acinar,Acinar,Acinar
4.9261246,8.893052,Acinar,Acinar,Acinar,Acinar
17.010057,-5.08409,Beta,Beta,Beta,Beta
-0.668674,17.2485,Ductal,Acinar,Acinar,Ductal
6.51349,-3.590922,Alpha,Alpha,Alpha,Alpha
3.2993612,2.3677404,Delta,Delta,Beta,Delta
7.6223598,-1.8226963,Alpha,Alpha,Alpha,Alpha
-0.16760458,17.559216,Ductal,Ductal,Acinar,Ductal
5.8008614,-2.6182063,Alpha,Alpha,Alpha,Alpha
14.192714,5.5264506,Stellate,Beta,Stellate,Stellate
-0.63626766,18.86238,Ductal,Ductal,Ductal,Ductal
-6.4261847,0.96189183,Beta,Beta,Beta,Beta
0.35293555,18.54492,Ductal,Ductal,Ductal,Ductal
-5.9513054,0.7727632,Beta,Beta,Beta,Beta
7.8995852,-1.5218583,Alpha,Alpha,Alpha,Alpha
7.8250985,-3.1613603,Alpha,Alpha,Alpha,Alpha
-3.3051445,16.931181,Ductal,Ductal,Ductal,Ductal
6.965927,-1.3532107,Alpha,Alpha,Alpha,Alpha
8.451379,-2.606982,Alpha,Alpha,Alpha,Alpha
7.1346135,-1.9368513,Alpha,Alpha,Alpha,Alpha
7.7656446,-2.4135768,Alpha,Alpha,Alpha,Alpha
8.181938,-2.9768496,Alpha,Alpha,Alpha,Alpha
14.344018,4.6144714,Stellate,Beta,Stellate,Stellate
3.0733955,9.417772,Acinar,Acinar,Acinar,Acinar
-5.694326,0.51436275,Beta,Beta,Beta,Beta
8.124024,-1.6693199,Alpha,Alpha,Alpha,Alpha
13.033537,5.974748,Beta,Beta,Stellate,Beta
6.4240723,-3.6602235,Alpha,Alpha,Alpha,Alpha
7.6799088,-2.7403111,Alpha,Alpha,Alpha,Alpha
7.1533785,-2.2507622,Alpha,Alpha,Alpha,Alpha
8.334593,-2.7785704,Alpha,Alpha,Alpha,Alpha
15.279562,4.522396,Stellate,Beta,Stellate,Stellate
7.0277,-3.2562904,Alpha,Alpha,Alpha,Alpha
7.730363,-2.832318,Alpha,Alpha,Alpha,Alpha
7.8505397,-2.079195,Alpha,Alpha,Alpha,Alpha
6.50254,-3.4412088,Alpha,Alpha,Alpha,Alpha
-5.195254,0.9006401,Beta,Beta,Beta,Beta
17.96181,-4.8729124,Beta,Beta,Beta,Beta
4.280058,8.94003,Acinar,Acinar,Acinar,Acinar
7.9080296,-2.2583973,Alpha,Alpha,Alpha,Alpha
12.97908,5.6517735,Beta,Beta,Stellate,Beta
8.026107,-1.673709,Alpha,Alpha,Alpha,Beta
-0.6980114,18.400085,Ductal,Ductal,Ductal,Ductal
5.7352467,-1.7383,Beta,Alpha,Beta,Alpha
12.664385,5.6903996,Beta,Beta,Alpha,Beta
8.482092,-2.296176,Alpha,Alpha,Alpha,Alpha
0.07733254,16.491314,Ductal,Ductal,Ductal,Ductal
-5.1976585,1.8781291,Beta,Beta,Beta,Beta
6.440408,-3.0191884,Alpha,Alpha,Alpha,Alpha
-0.8608897,17.937227,Ductal,Ductal,Ductal,Ductal
14.545315,5.6909375,Stellate,Beta,Stellate,Stellate
-1.4785805,18.25377,Ductal,Ductal,Ductal,Ductal
6.9025354,-1.3209254,Alpha,Alpha,Alpha,Alpha
-7.078311,1.0265765,Beta,Beta,Beta,Beta
-6.938071,1.5148153,Beta,Beta,Beta,Beta
6.691586,-2.8280594,Alpha,Alpha,Alpha,Alpha
6.2230954,-1.4720176,Alpha,Alpha,Alpha,Alpha
7.746958,-4.579333,Alpha,Alpha,Alpha,Alpha
3.0915055,1.8348131,Delta,Delta,Alpha,Delta
0.20263693,17.732841,Ductal,Ductal,Ductal,Ductal
17.585335,-3.2918227,Beta,Beta,Beta,Beta
-5.9777412,2.1675491,Beta,Beta,Beta,Beta
7.346444,-2.3572485,Alpha,Alpha,Alpha,Alpha
6.6160917,-2.407208,Alpha,Alpha,Alpha,Alpha
-1.5425628,18.310442,Ductal,Ductal,Ductal,Ductal
17.138609,-4.493416,Beta,Beta,Beta,Beta
8.138054,-1.2063818,Alpha,Alpha,Alpha,Alpha
7.1030183,-2.367117,Alpha,Alpha,Alpha,Alpha
-5.909113,1.9531577,Beta,Beta,Beta,Beta
8.574062,-2.9568973,Alpha,Alpha,Alpha,Alpha
0.28031844,17.85399,Ductal,Ductal,Acinar,Ductal
7.555296,-2.3424888,Alpha,Alpha,Alpha,Alpha
3.3658903,8.841065,Acinar,Acinar,Acinar,Acinar
4.702978,-1.1691501,Gamma,Delta,Alpha,Gamma
17.228672,-4.854881,Beta,Beta,Beta,Beta
8.512186,-1.7372881,Alpha,Alpha,Alpha,Alpha
-0.815329,17.077658,Ductal,Ductal,Ductal,Ductal
5.901037,-1.7224051,Alpha,Alpha,Alpha,Alpha
-7.015698,1.8410507,Beta,Beta,Beta,Beta
17.712666,-4.6666093,Beta,Beta,Beta,Beta
17.606445,-4.916125,Beta,Beta,Beta,Beta
4.38276,7.52148,Beta,Beta,Beta,Beta
6.995894,-3.2119663,Alpha,Alpha,Alpha,Alpha
-0.6757631,18.367,Ductal,Ductal,Ductal,Ductal
6.7813816,-2.7662816,Alpha,Alpha,Alpha,Alpha
6.1875043,-1.773029,Alpha,Alpha,Alpha,Alpha
6.8371263,-3.0000129,Alpha,Alpha,Alpha,Alpha
14.563299,5.3664203,Stellate,Beta,Stellate,Stellate
7.001815,-3.4278882,Alpha,Alpha,Alpha,Delta
12.735131,5.894398,Beta,Beta,Stellate,Beta
-5.312011,1.389735,Beta,Beta,Beta,Beta
3.473923,0.98684084,Delta,Alpha,Alpha,Delta
-6.718908,0.69746536,Beta,Beta,Beta,Beta
14.405253,5.733977,Stellate,Beta,Stellate,Stellate
17.51752,-5.123913,Beta,Beta,Beta,Beta
2.739586,1.1151272,Delta,Delta,Beta,Delta
-1.2187706,17.535864,Ductal,Ductal,Ductal,Ductal
-6.0521092,1.006582,Beta,Beta,Beta,Beta
-6.382321,0.71595377,Beta,Beta,Beta,Beta
8.369343,-1.3823016,Alpha,Alpha,Alpha,Alpha
17.555136,-3.2379634,Beta,Beta,Stellate,Beta
14.730209,5.750425,Stellate,Beta,Stellate,Stellate
7.3746076,-2.0737832,Alpha,Alpha,Alpha,Alpha
7.0099597,-1.5099812,Alpha,Alpha,Alpha,Alpha
-6.5031652,1.720068,Beta,Beta,Beta,Beta
2.6117291,12.417696,Ductal,Ductal,Ductal,Ductal
-7.667251,0.7572711,Beta,Beta,Beta,Beta
13.0096035,6.1228614,Beta,Beta,Stellate,Beta
4.7157364,-1.2345694,Gamma,Delta,Alpha,Gamma
6.7300506,-3.5564542,Alpha,Alpha,Alpha,Alpha
5.770155,-2.7662294,Alpha,Delta,Alpha,Beta
4.4843693,8.571529,Acinar,Acinar,Acinar,Acinar
-1.48819,18.472872,Ductal,Ductal,Ductal,Ductal
8.25647,-1.7718123,Alpha,Alpha,Alpha,Alpha
17.190784,-4.4703026,Beta,Beta,Beta,Beta
-6.413959,1.9897734,Beta,Beta,Beta,Beta
8.363121,-3.1045375,Alpha,Alpha,Alpha,Alpha
3.8795059,9.675226,Acinar,Acinar,Acinar,Acinar
3.3107479,9.483621,Acinar,Acinar,Acinar,Acinar
6.634021,-1.8104744,Alpha,Alpha,Alpha,Alpha
7.548415,-1.7043403,Alpha,Alpha,Alpha,Alpha
-5.9713154,1.3929979,Beta,Beta,Beta,Beta
-5.9965725,1.1038983,Beta,Beta,Beta,Beta
8.352638,-1.5437245,Alpha,Alpha,Alpha,Alpha
12.710587,5.7181916,Beta,Beta,Stellate,Beta
8.026998,-1.7502677,Alpha,Alpha,Alpha,Alpha
17.5505,-5.254135,Beta,Beta,Beta,Beta
12.933791,6.063884,Beta,Beta,Stellate,Beta
-5.621016,1.6398884,Beta,Beta,Beta,Beta
-6.730301,0.71114427,Beta,Beta,Beta,Beta
3.364517,9.266185,Acinar,Acinar,Acinar,Acinar
-6.1643887,1.2270716,Beta,Beta,Beta,Beta
7.6751595,-2.2494538,Alpha,Alpha,Alpha,Alpha
-0.47048566,18.909845,Ductal,Ductal,Ductal,Ductal
4.5685496,8.711512,Acinar,Acinar,Acinar,Acinar
-5.0330997,1.3104227,Beta,Beta,Beta,Beta
8.080688,-1.3611505,Alpha,Alpha,Alpha,Alpha
6.8979278,-1.9629517,Alpha,Alpha,Alpha,Alpha
18.533377,-5.0615673,Beta,Beta,Beta,Beta
7.6368995,-1.6452451,Alpha,Alpha,Alpha,Alpha
7.5388575,-2.5851228,Alpha,Alpha,Alpha,Alpha
-5.32654,1.7664888,Beta,Beta,Beta,Beta
13.363841,5.2182055,Beta,Beta,Stellate,Beta
-6.064809,2.2568681,Beta,Beta,Beta,Beta
-5.2088785,2.1464903,Beta,Beta,Beta,Beta
-6.265842,0.82314676,Beta,Beta,Beta,Beta
6.4205513,-2.9045477,Alpha,Alpha,Alpha,Alpha
6.5059114,-2.3721101,Alpha,Alpha,Alpha,Alpha
6.200465,-1.7553699,Beta,Alpha,Alpha,Beta
7.6405125,-1.1458973,Alpha,Alpha,Alpha,Alpha
4.6942663,8.444355,Acinar,Acinar,Acinar,Acinar
-6.077406,1.1600713,Beta,Beta,Beta,Beta
4.226845,8.461264,Acinar,Acinar,Acinar,Acinar
7.9802866,-1.6195766,Alpha,Alpha,Alpha,Alpha
0.18433581,17.982342,Ductal,Ductal,Ductal,Ductal
3.0610225,1.6973714,Delta,Delta,Beta,Delta
3.1399956,1.6075066,Delta,Delta,Beta,Delta
-5.764422,0.90845126,Beta,Beta,Beta,Beta
7.6151247,-3.0769029,Alpha,Alpha,Alpha,Alpha
7.204953,-3.5527701,Alpha,Alpha,Alpha,Alpha
13.932968,5.8105965,Stellate,Beta,Alpha,Stellate
-5.0000052,2.2631085,Beta,Beta,Beta,Beta
-6.9410357,1.6031548,Beta,Beta,Beta,Beta
17.850246,-4.7437115,Beta,Beta,Beta,Beta
17.810833,-5.387912,Beta,Beta,Beta,Beta
-5.1228466,1.1157846,Beta,Beta,Beta,Beta
8.520076,-3.2161376,Alpha,Alpha,Alpha,Alpha
0.2186094,17.672434,Ductal,Ductal,Ductal,Ductal
7.273068,-3.2726984,Alpha,Alpha,Alpha,Alpha
6.5474277,-4.4310737,Alpha,Alpha,Alpha,Alpha
5.9009233,-1.0702735,Beta,Alpha,Alpha,Beta
17.15551,-5.0560884,Beta,Beta,Beta,Beta
6.4877243,-3.4142992,Alpha,Alpha,Alpha,Alpha
6.544443,-1.7550917,Alpha,Alpha,Alpha,Alpha
-6.5604267,1.5551482,Beta,Beta,Beta,Beta
-1.016874,17.9069,Ductal,Ductal,Ductal,Ductal
-6.420145,2.0066059,Beta,Beta,Beta,Beta
-6.290674,1.7776548,Beta,Beta,Beta,Beta
6.306951,-2.8060122,Alpha,Alpha,Alpha,Beta
8.044622,-1.4801272,Alpha,Alpha,Alpha,Alpha
-5.605164,2.348511,Beta,Beta,Beta,Beta
-0.44895527,17.982912,Ductal,Ductal,Ductal,Ductal
12.93732,5.9465723,Beta,Beta,Stellate,Beta
6.4768806,-3.8241742,Alpha,Alpha,Alpha,Alpha
-1.0873609,17.673174,Ductal,Ductal,Ductal,Ductal
-5.984144,1.9501914,Beta,Beta,Beta,Beta
-5.60282,1.2348946,Beta,Beta,Beta,Beta
3.583909,1.1890799,Delta,Delta,Alpha,Delta
13.393821,6.1204495,Beta,Beta,Stellate,Beta
3.026519,1.292825,Delta,Delta,Beta,Delta
-6.3230247,1.3320917,Beta,Beta,Beta,Beta
0.0781241,17.800037,Ductal,Ductal,Ductal,Ductal
-5.152572,0.443914,Beta,Beta,Beta,Beta
18.504442,-4.798831,Beta,Beta,Beta,Beta
-5.6646233,2.049812,Beta,Beta,Beta,Beta
17.22878,-5.257878,Beta,Beta,Beta,Beta
-7.241243,1.4157557,Beta,Beta,Beta,Beta
-0.113413535,18.53818,Ductal,Ductal,Ductal,Ductal
-0.7569734,17.222424,Ductal,Ductal,Acinar,Ductal
6.0331407,-3.0561333,Alpha,Alpha,Alpha,Alpha
7.4983497,-3.9102137,Alpha,Alpha,Alpha,Alpha
3.7272217,-1.2460828,Gamma,Delta,Alpha,Alpha
-7.2328405,1.3510668,Beta,Beta,Beta,Beta
18.345974,-5.0704336,Beta,Beta,Beta,Beta
18.551176,-5.132099,Beta,Beta,Beta,Beta
-6.0493045,2.0322092,Beta,Beta,Beta,Beta
6.101302,-3.1373978,Alpha,Alpha,Alpha,Alpha
-5.4458265,2.3805666,Beta,Beta,Beta,Beta
-5.74453,2.0854142,Beta,Beta,Beta,Beta
-7.1344433,1.1711888,Beta,Beta,Beta,Beta
-4.9381294,1.0911596,Beta,Beta,Beta,Beta
-0.8894944,17.561663,Ductal,Ductal,Ductal,Ductal
13.14014,5.9510155,Beta,Beta,Stellate,Beta
-6.3580017,1.5096052,Beta,Beta,Beta,Beta
7.2752347,-1.8260583,Alpha,Alpha,Alpha,Alpha
-6.1033754,1.3591298,Beta,Beta,Beta,Beta
7.4175277,-3.6309252,Alpha,Alpha,Alpha,Alpha
-6.614393,1.6387494,Beta,Beta,Beta,Beta
-5.145347,1.4298424,Beta,Beta,Beta,Beta
-6.0953484,2.0099928,Beta,Beta,Beta,Beta
-6.1724753,1.5918226,Beta,Beta,Beta,Beta
-5.7337646,2.2948985,Beta,Beta,Beta,Beta
5.832362,-2.066085,Alpha,Alpha,Alpha,Alpha
-6.124049,1.6627933,Beta,Beta,Beta,Beta
18.471981,-5.1397634,Beta,Beta,Beta,Beta
13.095248,5.91122,Beta,Beta,Stellate,Beta
-5.2166967,0.29099253,Beta,Beta,Beta,Beta
-6.009547,1.994506,Beta,Beta,Beta,Beta
-6.097554,2.4399667,Beta,Beta,Beta,Beta
-5.275665,1.1926616,Beta,Beta,Beta,Beta
13.133307,5.8859234,Beta,Beta,Stellate,Beta
18.032713,-5.0218997,Beta,Beta,Beta,Beta
5.7743006,-2.3145819,Alpha,Alpha,Alpha,Alpha
7.1178064,-3.3360143,Alpha,Alpha,Alpha,Alpha
-7.0145583,0.7971423,Beta,Beta,Beta,Beta
-0.7227666,17.490992,Ductal,Ductal,Acinar,Ductal
17.855602,-4.777437,Beta,Beta,Beta,Beta
17.722628,-5.2360563,Beta,Beta,Beta,Beta
2.67287,10.367573,Acinar,Acinar,Acinar,Acinar
4.233856,2.2201672,Delta,Delta,Beta,Delta
4.0656056,10.337259,Acinar,Acinar,Acinar,Acinar
2.8585873,9.770708,Acinar,Acinar,Acinar,Acinar
4.4367127,9.492065,Acinar,Acinar,Acinar,Acinar
4.2173314,9.895348,Acinar,Acinar,Acinar,Acinar
4.1618853,10.47775,Acinar,Acinar,Acinar,Acinar
3.6728084,8.674169,Acinar,Acinar,Acinar,Acinar
13.5419445,6.8336678,Stellate,Acinar,Acinar,Stellate
4.0603824,9.778974,Acinar,Acinar,Acinar,Acinar
4.0426855,10.2018585,Acinar,Acinar,Acinar,Acinar
-5.6639743,0.6358405,Beta,Beta,Beta,Beta
4.1259737,10.511326,Acinar,Acinar,Acinar,Acinar
3.1575408,9.639393,Acinar,Acinar,Acinar,Acinar
3.1379025,10.116242,Acinar,Acinar,Acinar,Acinar
-6.462475,-0.23927708,Beta,Beta,Beta,Beta
2.413638,9.887698,Acinar,Acinar,Acinar,Acinar
3.9242117,8.114087,Acinar,Acinar,Acinar,Acinar
3.111883,10.627928,Acinar,Acinar,Acinar,Acinar
3.3422256,10.836717,Acinar,Acinar,Acinar,Acinar
2.67543,9.85653,Acinar,Acinar,Acinar,Acinar
3.954881,10.010845,Acinar,Acinar,Acinar,Acinar
3.7540364,10.371873,Acinar,Acinar,Acinar,Acinar
3.288084,8.780035,Acinar,Acinar,Acinar,Acinar
3.1229172,11.533073,Acinar,Acinar,Acinar,Acinar
3.7515624,8.719944,Acinar,Acinar,Acinar,Acinar
3.7894132,8.741095,Acinar,Acinar,Acinar,Acinar
-8.661557,-1.5352498,Beta,Beta,Beta,Beta
3.5849915,3.0566216,Delta,Delta,Beta,Delta
3.1805573,10.636862,Acinar,Acinar,Acinar,Acinar
-0.11245896,18.968967,Ductal,Ductal,Ductal,Ductal
2.810945,11.784512,Acinar,Acinar,Acinar,Acinar
3.422244,2.3316174,Delta,Delta,Beta,Delta
2.7200766,10.922759,Acinar,Acinar,Acinar,Acinar
3.8979855,10.653198,Acinar,Acinar,Acinar,Acinar
2.807568,9.602073,Acinar,Acinar,Acinar,Acinar
3.729418,11.595245,Acinar,Acinar,Acinar,Acinar
2.6434655,11.1136875,Acinar,Acinar,Acinar,Acinar
3.1379976,11.11028,Acinar,Acinar,Acinar,Acinar
-5.08491,-0.023469914,Beta,Beta,Beta,Beta
3.923323,11.100719,Acinar,Acinar,Acinar,Acinar
3.9458714,10.688078,Acinar,Acinar,Acinar,Acinar
3.11603,8.751114,Acinar,Acinar,Acinar,Acinar
2.51273,10.275289,Acinar,Acinar,Acinar,Acinar
3.676338,10.83974,Acinar,Acinar,Acinar,Acinar
2.6459668,10.170648,Acinar,Acinar,Acinar,Acinar
4.3428516,9.796028,Acinar,Acinar,Acinar,Acinar
-0.07429993,17.79356,Ductal,Beta,Beta,Beta
3.624254,11.532581,Acinar,Acinar,Acinar,Acinar
4.213001,3.474331,Delta,Delta,Beta,Delta
2.8353493,10.758372,Acinar,Acinar,Acinar,Acinar
-6.0658975,1.3301108,Beta,Beta,Beta,Beta
3.7568445,10.9212,Acinar,Acinar,Acinar,Acinar
4.3005776,8.569883,Acinar,Acinar,Acinar,Acinar
3.4253948,1.7083999,Delta,Delta,Beta,Delta
4.0485315,11.268743,Acinar,Acinar,Acinar,Acinar
2.4885433,9.825651,Acinar,Acinar,Acinar,Acinar
3.7851682,2.1997373,Delta,Delta,Beta,Delta
2.7713406,9.651839,Acinar,Acinar,Acinar,Acinar
4.209238,7.975747,Acinar,Acinar,Acinar,Acinar
4.6400747,10.165474,Acinar,Acinar,Acinar,Acinar
3.1671762,10.801759,Acinar,Acinar,Acinar,Acinar
4.485473,9.377125,Acinar,Acinar,Acinar,Acinar
2.7019675,10.753216,Acinar,Acinar,Acinar,Acinar
4.05776,9.609411,Acinar,Acinar,Acinar,Acinar
2.7553988,2.1044524,Delta,Delta,Beta,Delta
3.633304,11.31003,Acinar,Acinar,Acinar,Acinar
3.2731254,11.344788,Acinar,Acinar,Acinar,Acinar
-6.1610765,0.040077783,Beta,Alpha,Beta,Beta
4.5348506,9.639692,Acinar,Acinar,Acinar,Acinar
3.6771412,10.622218,Acinar,Acinar,Acinar,Acinar
4.340386,10.838561,Acinar,Acinar,Acinar,Acinar
14.22889,6.3610115,Stellate,Acinar,Stellate,Stellate
6.731668,-2.354084,Alpha,Alpha,Alpha,Alpha
4.4290476,10.250205,Acinar,Acinar,Acinar,Acinar
-8.421172,-1.2517798,Beta,Beta,Beta,Beta
7.7435174,-1.7437725,Alpha,Alpha,Alpha,Alpha
3.2702081,10.722132,Acinar,Acinar,Acinar,Acinar
3.3429136,9.978209,Acinar,Acinar,Acinar,Acinar
2.2670908,10.766399,Acinar,Acinar,Acinar,Acinar
4.305583,9.739061,Acinar,Acinar,Acinar,Acinar
3.8549476,9.808414,Acinar,Acinar,Acinar,Acinar
3.796376,8.550354,Acinar,Acinar,Acinar,Acinar
4.7078867,-1.0462402,Gamma,Alpha,Alpha,Gamma
0.08576932,19.290266,Ductal,Ductal,Ductal,Ductal
3.2677636,9.342746,Acinar,Acinar,Acinar,Acinar
4.161063,10.603153,Acinar,Acinar,Acinar,Acinar
3.726358,10.141822,Acinar,Acinar,Acinar,Acinar
3.5418339,9.624938,Acinar,Acinar,Acinar,Acinar
4.1522355,10.453358,Acinar,Acinar,Acinar,Acinar
-0.40534127,19.151588,Ductal,Ductal,Ductal,Ductal
3.780438,10.071074,Acinar,Acinar,Acinar,Acinar
5.065193,9.080214,Acinar,Acinar,Acinar,Acinar
3.7352397,2.592402,Delta,Delta,Beta,Delta
-9.775113,0.5195838,Beta,Beta,Beta,Beta
8.257437,-1.3787978,Alpha,Alpha,Alpha,Alpha
2.9435415,9.651502,Acinar,Acinar,Acinar,Acinar
2.8909783,10.686352,Acinar,Acinar,Acinar,Acinar
4.139338,1.0379443,Beta,Delta,Beta,Delta
-6.876642,-0.056322,Beta,Beta,Beta,Beta
3.6332805,10.76576,Acinar,Acinar,Acinar,Acinar
-6.2855525,-0.8700496,Beta,Beta,Beta,Beta
3.621339,9.652231,Acinar,Acinar,Acinar,Acinar
-0.29126325,19.270649,Ductal,Ductal,Ductal,Ductal
6.086881,-0.18787242,Beta,Alpha,Alpha,Beta
0.10238059,18.848066,Ductal,Ductal,Ductal,Ductal
-6.4786606,0.5883022,Beta,Beta,Beta,Beta
8.654459,-1.7449317,Alpha,Alpha,Alpha,Alpha
-5.665084,-0.11766723,Beta,Beta,Beta,Beta
7.6793013,-2.5381255,Alpha,Alpha,Alpha,Alpha
3.289881,9.688783,Acinar,Acinar,Acinar,Acinar
3.477971,1.9181194,Delta,Delta,Beta,Delta
-5.3299756,-0.41718203,Beta,Beta,Beta,Beta
-6.6298084,-0.6647961,Beta,Beta,Beta,Beta
7.8937707,-1.6080123,Alpha,Alpha,Alpha,Alpha
-5.8580356,-0.27908447,Beta,Beta,Beta,Beta
6.3776836,-1.1767412,Beta,Alpha,Alpha,Beta
4.0547595,2.2419364,Delta,Delta,Beta,Delta
7.4902987,-1.3338094,Alpha,Alpha,Alpha,Alpha
-5.2175765,-0.3252999,Beta,Beta,Beta,Beta
2.5960686,9.911254,Acinar,Acinar,Acinar,Acinar
3.6445436,8.652006,Acinar,Acinar,Acinar,Acinar
3.1857812,12.277835,Acinar,Ductal,Acinar,Acinar
-0.79296046,19.259365,Ductal,Ductal,Ductal,Ductal
-0.65297997,19.418732,Ductal,Ductal,Ductal,Ductal
-7.097308,-0.28749028,Beta,Beta,Beta,Beta
3.1097546,9.248916,Acinar,Acinar,Acinar,Acinar
3.4660335,1.6123865,Delta,Delta,Alpha,Delta
-5.585941,-0.12795737,Beta,Beta,Beta,Beta
4.169169,-1.1435946,Gamma,Delta,Alpha,Gamma
2.6008992,10.874646,Acinar,Acinar,Acinar,Acinar
-5.5417123,-0.5074867,Beta,Beta,Beta,Beta
-6.23971,-0.30247888,Beta,Beta,Beta,Beta
4.2643385,9.149546,Acinar,Acinar,Acinar,Acinar
3.5160165,12.226627,Acinar,Acinar,Acinar,Acinar
7.0246673,-2.1900265,Alpha,Alpha,Alpha,Alpha
3.313166,10.081889,Acinar,Acinar,Acinar,Acinar
3.841464,7.022161,Beta,Beta,Beta,Beta
8.078828,-2.1999009,Alpha,Alpha,Alpha,Alpha
-5.5686374,0.27524254,Beta,Beta,Beta,Beta
8.43161,-3.4766757,Alpha,Alpha,Alpha,Alpha
4.580375,-1.0370578,Gamma,Delta,Alpha,Gamma
4.0826335,8.871918,Acinar,Acinar,Acinar,Acinar
6.16798,-0.44731116,Beta,Alpha,Alpha,Alpha
-6.8824854,0.021361802,Beta,Beta,Beta,Beta
2.7801034,10.670699,Acinar,Acinar,Acinar,Acinar
2.512894,10.308403,Acinar,Acinar,Acinar,Acinar
3.625142,2.7681699,Delta,Delta,Beta,Delta
6.9818196,-1.7896446,Alpha,Alpha,Alpha,Alpha
4.3834915,12.866358,Beta,Acinar,Acinar,Beta
3.061107,1.6733351,Delta,Delta,Beta,Delta
3.273267,2.1350718,Delta,Delta,Beta,Delta
7.5831017,-1.9607637,Alpha,Alpha,Alpha,Alpha
-1.3073592,18.98212,Ductal,Ductal,Ductal,Ductal
-5.295046,0.43782842,Beta,Beta,Beta,Beta
-5.7935667,0.5119944,Beta,Beta,Beta,Beta
3.3676243,1.7491224,Delta,Delta,Beta,Delta
7.936146,-3.7649322,Alpha,Alpha,Alpha,Alpha
-5.1820703,0.05865597,Beta,Beta,Beta,Beta
6.6294646,-2.8807995,Alpha,Alpha,Alpha,Alpha
-5.9568133,0.38189763,Beta,Alpha,Beta,Beta
3.5629501,10.430397,Acinar,Acinar,Acinar,Acinar
-6.5888824,0.09195588,Beta,Beta,Beta,Beta
2.98445,11.045714,Acinar,Acinar,Acinar,Acinar
7.96748,-2.8263783,Alpha,Alpha,Alpha,Alpha
-6.5872364,0.066133626,Beta,Beta,Beta,Beta
-7.3313746,-0.88768744,Beta,Beta,Beta,Beta
8.666737,-1.818595,Alpha,Alpha,Alpha,Alpha
4.0533566,7.373167,Beta,Acinar,Acinar,Beta
3.9260187,10.910749,Acinar,Acinar,Acinar,Acinar
-0.65592027,19.287287,Ductal,Ductal,Ductal,Ductal
-1.2569917,18.609049,Ductal,Ductal,Ductal,Ductal
-5.0990043,-0.05631706,Beta,Beta,Beta,Beta
6.9704857,-1.9191988,Alpha,Alpha,Alpha,Alpha
7.3458643,-2.466393,Alpha,Alpha,Alpha,Alpha
4.03475,9.725549,Acinar,Acinar,Acinar,Acinar
4.431489,8.693961,Acinar,Acinar,Acinar,Acinar
4.0029855,-1.6548645,Gamma,Alpha,Alpha,Gamma
8.537328,-1.7929493,Alpha,Alpha,Alpha,Alpha
8.867692,-2.804208,Alpha,Alpha,Alpha,Alpha
2.9358468,9.894311,Acinar,Acinar,Acinar,Acinar
-5.9494476,-0.06628574,Beta,Beta,Beta,Beta
3.2881796,1.5058527,Delta,Delta,Beta,Delta
